course_id,university_id,university_name,country,city,region,field,level,program_name,roi_score,employment_rate,mean_start_salary,tuition_fee_intl,satisfaction_score,teaching_quality,difficulty_score,program_selectivity,description
C0378,U038,Summit University,Japan,Kyoto,Asia-Pacific,Economics,Masters,Masters in Economics,72.13694328959356,78.7,89345,39775,85.08479717372045,74.7442992230317,67.68099720679363,0.26,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0379,U067,Global University,Canada,Montreal,North America,Economics,Masters,Masters in Economics,60.84746828249263,84.4,100117,39287,45.67883820675168,70.43214480308497,68.01148597843132,0.17,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking high ROI. Graduates commonly target roles in finance."
C0380,U132,Metro University,Canada,Montreal,North America,Marketing Analytics,Masters,Masters in Marketing Analytics,74.4922230342722,83.4,95047,26768,86.27222920453777,85.92529573876025,68.25898498925316,0.35,"This masters program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Montreal, Canada and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0381,U087,Global University,UK,London,Europe,International Business,Masters,Masters in International Business,84.971570051242,92.4,121081,37713,74.86311105586816,78.71835112664715,80.2477857860786,0.52,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in London, UK and is designed for students seeking industry connections. Graduates commonly target roles in technology."
C0382,U136,Riverside University,USA,Boston,North America,Finance,Masters,Masters in Finance,87.47208797489283,93.4,120601,43499,77.82648247665973,86.57118434614851,94.50848673752283,0.05,"This masters program in Finance emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking high ROI. Graduates commonly target roles in operations."
C0383,U056,Metro University,Japan,Kyoto,Asia-Pacific,Information Systems,Certificate,Certificate in Information Systems,75.01807274791776,69.5,104079,41230,89.78886820716764,92.37103222355346,82.30839781265358,0.29,"This certificate program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking international mobility. Graduates commonly target roles in analytics."
C0384,U109,Riverside University,Australia,Sydney,Asia-Pacific,Business Analytics,Masters,Masters in Business Analytics,77.42875956112618,94.6,103159,29005,47.191530212985334,71.85017806860228,79.77099839710593,0.53,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0385,U070,Summit University,USA,Chicago,North America,Marketing Analytics,Bachelors,Bachelors in Marketing Analytics,74.31510660022568,79.9,95254,26173,98.17223875168457,73.2702338320618,63.42851851471404,0.19,"This bachelors program in Marketing Analytics emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Chicago, USA and is designed for students seeking research depth. Graduates commonly target roles in finance."
C0386,U038,Summit University,Japan,Kyoto,Asia-Pacific,Engineering Management,MBA,MBA in Engineering Management,78.76301002868637,84.9,116271,42712,82.30446668824575,71.7157740756076,65.48810671994855,0.3,"This mba program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Kyoto, Japan and is designed for students seeking industry connections. Graduates commonly target roles in finance."
C0387,U006,Northbridge University,UK,Edinburgh,Europe,International Business,Masters,Masters in International Business,71.07980174766706,71.9,99230,38362,84.62138239338688,82.01621738001336,57.48337334965075,0.3,"This masters program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking international mobility. Graduates commonly target roles in consulting."
